Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
04:58:34 Jan 06 2021,96,38,0,0,0
04:58:36 Jan 06 2021,96,37,0,0,0
04:58:38 Jan 06 2021,96,37,0,0,0
04:58:40 Jan 06 2021,96,37,0,0,0
04:58:42 Jan 06 2021,96,38,0,0,0
04:58:44 Jan 06 2021,96,38,0,0,0
04:58:46 Jan 06 2021,96,39,0,0,0
04:58:48 Jan 06 2021,96,39,0,0,0
04:58:50 Jan 06 2021,96,41,0,0,0
04:58:52 Jan 06 2021,96,42,0,0,0
04:58:54 Jan 06 2021,96,42,0,0,0
04:58:56 Jan 06 2021,96,44,1,0,0
04:58:58 Jan 06 2021,96,43,0,0,0
04:59:00 Jan 06 2021,96,43,0,0,0
04:59:02 Jan 06 2021,96,44,0,0,0
04:59:04 Jan 06 2021,95,43,0,0,0
04:59:06 Jan 06 2021,95,43,0,0,0
04:59:08 Jan 06 2021,95,44,1,0,0
04:59:10 Jan 06 2021,95,47,0,0,0
04:59:12 Jan 06 2021,95,49,0,0,0
04:59:14 Jan 06 2021,95,50,0,0,0
04:59:16 Jan 06 2021,95,48,0,0,0
04:59:18 Jan 06 2021,95,47,0,0,0
04:59:20 Jan 06 2021,95,47,0,0,0
04:59:22 Jan 06 2021,95,47,0,0,0
04:59:24 Jan 06 2021,95,46,0,0,0
04:59:26 Jan 06 2021,95,47,0,0,0
04:59:28 Jan 06 2021,94,47,0,0,0
04:59:30 Jan 06 2021,94,47,0,0,0
04:59:32 Jan 06 2021,94,47,0,0,0
04:59:34 Jan 06 2021,94,47,0,0,0
04:59:36 Jan 06 2021,94,47,0,0,0
04:59:38 Jan 06 2021,94,47,0,0,0
04:59:40 Jan 06 2021,94,47,0,0,0
04:59:42 Jan 06 2021,95,47,0,0,0
04:59:44 Jan 06 2021,95,47,0,0,0
04:59:46 Jan 06 2021,95,47,0,0,0
04:59:48 Jan 06 2021,95,49,0,0,0
04:59:50 Jan 06 2021,96,50,0,0,0
04:59:52 Jan 06 2021,96,52,0,0,0
04:59:54 Jan 06 2021,96,54,0,0,0
04:59:56 Jan 06 2021,96,52,0,0,0
04:59:58 Jan 06 2021,96,50,0,0,0
05:00:00 Jan 06 2021,96,49,0,0,0
05:00:02 Jan 06 2021,96,46,0,0,0
05:00:04 Jan 06 2021,96,47,0,0,0
05:00:06 Jan 06 2021,96,48,0,0,0
05:00:08 Jan 06 2021,96,47,0,0,0
05:00:10 Jan 06 2021,96,47,0,0,0
05:00:12 Jan 06 2021,96,52,0,0,0
05:00:14 Jan 06 2021,96,53,0,0,0
05:00:16 Jan 06 2021,96,53,0,0,0
05:00:18 Jan 06 2021,96,47,0,0,0
05:00:20 Jan 06 2021,96,43,0,0,0
05:00:22 Jan 06 2021,95,39,0,0,0
05:00:24 Jan 06 2021,95,36,0,0,0
05:00:26 Jan 06 2021,95,36,0,0,0
05:00:28 Jan 06 2021,94,36,0,0,0
05:00:30 Jan 06 2021,94,36,0,0,0
05:00:32 Jan 06 2021,94,36,0,0,0
05:00:34 Jan 06 2021,94,36,0,0,0
05:00:36 Jan 06 2021,94,36,0,0,0
05:00:38 Jan 06 2021,94,36,0,0,0
05:00:40 Jan 06 2021,94,37,0,0,0
05:00:42 Jan 06 2021,93,38,0,0,0
05:00:44 Jan 06 2021,92,38,0,0,0
05:00:46 Jan 06 2021,92,38,0,0,0
05:00:48 Jan 06 2021,91,38,0,0,0
05:00:50 Jan 06 2021,92,38,0,0,0
05:00:52 Jan 06 2021,92,38,0,0,0
05:00:54 Jan 06 2021,92,38,0,0,0
05:00:56 Jan 06 2021,92,38,0,0,0
05:00:58 Jan 06 2021,93,38,0,0,0
05:01:00 Jan 06 2021,95,38,0,0,0
05:01:02 Jan 06 2021,96,37,0,0,0
05:01:04 Jan 06 2021,96,36,0,0,0
05:01:06 Jan 06 2021,96,36,0,0,0
05:01:08 Jan 06 2021,96,35,0,0,0
05:01:10 Jan 06 2021,96,38,0,0,0
05:01:12 Jan 06 2021,96,39,0,0,0
05:01:14 Jan 06 2021,96,41,0,0,0
05:01:16 Jan 06 2021,96,43,0,0,0
05:01:18 Jan 06 2021,96,41,0,0,0
05:01:20 Jan 06 2021,96,41,0,0,0
05:01:22 Jan 06 2021,96,40,0,0,0
05:01:24 Jan 06 2021,96,40,0,0,0
05:01:26 Jan 06 2021,96,40,0,0,0
05:01:28 Jan 06 2021,96,40,0,0,0
05:01:30 Jan 06 2021,96,40,0,0,0
05:01:32 Jan 06 2021,96,38,0,0,0
05:01:34 Jan 06 2021,95,37,0,0,0
05:01:36 Jan 06 2021,95,37,0,0,0
05:01:38 Jan 06 2021,95,38,0,0,0
05:01:40 Jan 06 2021,95,38,0,0,0
05:01:42 Jan 06 2021,95,40,1,0,0
05:01:44 Jan 06 2021,95,40,0,0,0
05:01:46 Jan 06 2021,95,39,0,0,0
05:01:48 Jan 06 2021,95,40,0,0,0
05:01:50 Jan 06 2021,95,40,0,0,0
05:01:52 Jan 06 2021,94,40,0,0,0
05:01:54 Jan 06 2021,94,40,0,0,0
05:01:56 Jan 06 2021,94,41,0,0,0
05:01:58 Jan 06 2021,94,41,0,0,0
05:02:00 Jan 06 2021,94,48,0,0,0
05:02:02 Jan 06 2021,94,50,0,0,0
05:02:04 Jan 06 2021,94,48,0,0,0
05:02:06 Jan 06 2021,94,51,0,0,0
05:02:08 Jan 06 2021,94,48,0,0,0
05:02:10 Jan 06 2021,94,45,0,0,0
05:02:12 Jan 06 2021,95,43,0,0,0
05:02:14 Jan 06 2021,96,39,0,0,0
05:02:16 Jan 06 2021,96,38,0,0,0
05:02:18 Jan 06 2021,96,37,0,0,0
05:02:20 Jan 06 2021,96,37,0,0,0
05:02:22 Jan 06 2021,96,38,0,0,0
05:02:24 Jan 06 2021,96,39,0,0,0
05:02:26 Jan 06 2021,96,39,0,0,0
05:02:28 Jan 06 2021,96,39,0,0,0
05:02:30 Jan 06 2021,96,37,0,0,0
05:02:32 Jan 06 2021,96,36,1,0,0
05:02:34 Jan 06 2021,96,36,0,0,0
05:02:36 Jan 06 2021,96,36,0,0,0
05:02:38 Jan 06 2021,96,37,0,0,0
05:02:40 Jan 06 2021,96,37,0,0,0
05:02:42 Jan 06 2021,96,38,0,0,0
05:02:44 Jan 06 2021,96,38,0,0,0
05:02:46 Jan 06 2021,96,38,0,0,0
05:02:48 Jan 06 2021,96,38,0,0,0
05:02:50 Jan 06 2021,96,38,0,0,0
05:02:52 Jan 06 2021,96,38,0,0,0
05:02:54 Jan 06 2021,96,38,0,0,0
05:02:56 Jan 06 2021,96,38,0,0,0
05:02:58 Jan 06 2021,96,38,0,0,0
05:03:00 Jan 06 2021,96,38,0,0,0
05:03:02 Jan 06 2021,95,38,0,0,0
05:03:04 Jan 06 2021,95,37,0,0,0
05:03:06 Jan 06 2021,95,37,0,0,0
05:03:08 Jan 06 2021,94,37,0,0,0
05:03:10 Jan 06 2021,93,36,0,0,0
05:03:12 Jan 06 2021,93,36,0,0,0
05:03:14 Jan 06 2021,92,35,0,0,0
05:03:16 Jan 06 2021,93,35,0,0,0
05:03:18 Jan 06 2021,93,35,0,0,0
05:03:20 Jan 06 2021,93,35,0,0,0
05:03:22 Jan 06 2021,94,35,0,0,0
05:03:24 Jan 06 2021,94,35,0,0,0
05:03:26 Jan 06 2021,95,34,0,0,0
05:03:28 Jan 06 2021,95,34,0,0,0
05:03:30 Jan 06 2021,95,35,0,0,0
05:03:32 Jan 06 2021,95,36,0,0,0
05:03:34 Jan 06 2021,96,36,0,0,0
05:03:36 Jan 06 2021,96,36,0,0,0
05:03:38 Jan 06 2021,96,36,0,0,0
05:03:40 Jan 06 2021,96,36,0,0,0
05:03:42 Jan 06 2021,96,36,0,0,0
05:03:44 Jan 06 2021,96,36,0,0,0
05:03:46 Jan 06 2021,96,36,0,0,0
05:03:48 Jan 06 2021,96,36,0,0,0
05:03:50 Jan 06 2021,96,36,0,0,0
05:03:52 Jan 06 2021,95,36,0,0,0
05:03:54 Jan 06 2021,95,36,0,0,0
05:03:56 Jan 06 2021,95,36,0,0,0
05:03:58 Jan 06 2021,95,38,0,0,0
05:04:00 Jan 06 2021,95,39,0,0,0
05:04:02 Jan 06 2021,95,40,0,0,0
05:04:04 Jan 06 2021,95,40,0,0,0
05:04:06 Jan 06 2021,95,39,0,0,0
05:04:08 Jan 06 2021,95,39,0,0,0
05:04:10 Jan 06 2021,95,39,0,0,0
05:04:12 Jan 06 2021,95,39,0,0,0
05:04:14 Jan 06 2021,95,39,0,0,0
05:04:16 Jan 06 2021,95,39,0,0,0
05:04:18 Jan 06 2021,94,39,0,0,0
05:04:20 Jan 06 2021,95,39,0,0,0
05:04:22 Jan 06 2021,95,39,0,0,0
05:04:24 Jan 06 2021,94,38,0,0,0
05:04:26 Jan 06 2021,93,38,0,0,0
05:04:28 Jan 06 2021,92,38,0,0,0
05:04:30 Jan 06 2021,92,38,0,0,0
05:04:32 Jan 06 2021,91,39,0,0,0
05:04:34 Jan 06 2021,91,39,0,0,0
05:04:36 Jan 06 2021,91,40,0,0,0
05:04:38 Jan 06 2021,92,40,0,0,0
05:04:40 Jan 06 2021,92,40,0,0,0
05:04:42 Jan 06 2021,94,40,0,0,0
05:04:44 Jan 06 2021,95,40,0,0,0
05:04:46 Jan 06 2021,96,40,0,0,0
05:04:48 Jan 06 2021,96,40,0,0,0
05:04:50 Jan 06 2021,96,40,0,0,0
05:04:52 Jan 06 2021,96,40,0,0,0
05:04:54 Jan 06 2021,96,40,0,0,0
05:04:56 Jan 06 2021,96,41,0,0,0
05:04:58 Jan 06 2021,96,41,0,0,0
05:05:00 Jan 06 2021,96,41,0,0,0
05:05:02 Jan 06 2021,96,41,0,0,0
05:05:04 Jan 06 2021,96,41,0,0,0
05:05:06 Jan 06 2021,96,40,0,0,0
05:05:08 Jan 06 2021,96,38,0,0,0
05:05:10 Jan 06 2021,95,37,0,0,0
05:05:12 Jan 06 2021,95,36,0,0,0
05:05:14 Jan 06 2021,95,37,0,0,0
05:05:16 Jan 06 2021,95,37,0,0,0
05:05:18 Jan 06 2021,95,37,0,0,0
05:05:20 Jan 06 2021,95,37,0,0,0
05:05:22 Jan 06 2021,95,37,0,0,0
05:05:24 Jan 06 2021,95,37,0,0,0
05:05:26 Jan 06 2021,95,37,0,0,0
05:05:28 Jan 06 2021,95,37,0,0,0
05:05:30 Jan 06 2021,95,37,0,0,0
05:05:32 Jan 06 2021,95,37,0,0,0
05:05:34 Jan 06 2021,95,37,0,0,0
05:05:36 Jan 06 2021,95,37,0,0,0
05:05:38 Jan 06 2021,95,37,0,0,0
05:05:40 Jan 06 2021,95,37,0,0,0
05:05:42 Jan 06 2021,95,37,0,0,0
05:05:44 Jan 06 2021,95,37,0,0,0
05:05:46 Jan 06 2021,95,37,0,0,0
05:05:48 Jan 06 2021,95,37,0,0,0
05:05:50 Jan 06 2021,95,37,0,0,0
05:05:52 Jan 06 2021,95,37,0,0,0
05:05:54 Jan 06 2021,95,38,0,0,0
05:05:56 Jan 06 2021,95,38,0,0,0
05:05:58 Jan 06 2021,95,44,0,0,0
05:06:00 Jan 06 2021,95,47,0,0,0
05:06:02 Jan 06 2021,95,45,0,0,0
05:06:04 Jan 06 2021,95,46,0,0,0
05:06:06 Jan 06 2021,96,43,0,0,0
05:06:08 Jan 06 2021,96,40,0,0,0
05:06:10 Jan 06 2021,96,40,0,0,0
05:06:12 Jan 06 2021,96,39,0,0,0
05:06:14 Jan 06 2021,96,41,0,0,0
05:06:16 Jan 06 2021,96,41,0,0,0
05:06:18 Jan 06 2021,96,41,0,0,0
05:06:20 Jan 06 2021,96,41,0,0,0
05:06:22 Jan 06 2021,96,41,0,0,0
05:06:24 Jan 06 2021,96,41,0,0,0
05:06:26 Jan 06 2021,96,42,0,0,0
05:06:28 Jan 06 2021,96,41,0,0,0
05:06:30 Jan 06 2021,95,40,0,0,0
05:06:32 Jan 06 2021,95,39,0,0,0
05:06:34 Jan 06 2021,95,39,0,0,0
05:06:36 Jan 06 2021,95,38,0,0,0
05:06:38 Jan 06 2021,95,38,0,0,0
05:06:40 Jan 06 2021,94,38,0,0,0
05:06:42 Jan 06 2021,94,37,0,0,0
05:06:44 Jan 06 2021,94,38,0,0,0
05:06:46 Jan 06 2021,93,38,0,0,0
05:06:48 Jan 06 2021,93,39,0,0,0
05:06:50 Jan 06 2021,93,38,0,0,0
05:06:52 Jan 06 2021,92,38,0,0,0
05:06:54 Jan 06 2021,92,38,0,0,0
05:06:56 Jan 06 2021,92,38,0,0,0
05:06:58 Jan 06 2021,92,38,0,0,0
05:07:00 Jan 06 2021,92,38,0,0,0
05:07:02 Jan 06 2021,92,38,0,0,0
05:07:04 Jan 06 2021,93,37,0,0,0
05:07:06 Jan 06 2021,93,37,0,0,0
05:07:08 Jan 06 2021,93,37,0,0,0
05:07:10 Jan 06 2021,93,36,0,0,0
05:07:12 Jan 06 2021,93,37,0,0,0
05:07:14 Jan 06 2021,93,37,0,0,0
05:07:16 Jan 06 2021,93,37,0,0,0
05:07:18 Jan 06 2021,93,37,0,0,0
05:07:20 Jan 06 2021,93,37,0,0,0
05:07:22 Jan 06 2021,93,37,0,0,0
05:07:24 Jan 06 2021,93,37,0,0,0
05:07:26 Jan 06 2021,93,37,0,0,0
05:07:28 Jan 06 2021,93,37,0,0,0
05:07:30 Jan 06 2021,94,37,0,0,0
05:07:32 Jan 06 2021,94,37,0,0,0
05:07:34 Jan 06 2021,95,37,0,0,0
05:07:36 Jan 06 2021,95,37,0,0,0
05:07:38 Jan 06 2021,95,37,0,0,0
05:07:40 Jan 06 2021,95,38,0,0,0
05:07:42 Jan 06 2021,95,38,0,0,0
05:07:44 Jan 06 2021,95,38,0,0,0
05:07:46 Jan 06 2021,95,38,0,0,0
05:07:48 Jan 06 2021,95,38,1,0,0
05:07:50 Jan 06 2021,95,38,0,0,0
05:07:52 Jan 06 2021,95,38,0,0,0
05:07:54 Jan 06 2021,95,38,0,0,0
05:07:56 Jan 06 2021,94,38,0,0,0
05:07:58 Jan 06 2021,94,39,0,0,0
05:08:00 Jan 06 2021,93,40,0,0,0
05:08:02 Jan 06 2021,93,41,0,0,0
05:08:04 Jan 06 2021,93,42,0,0,0
05:08:06 Jan 06 2021,92,40,0,0,0
05:08:08 Jan 06 2021,92,39,0,0,0
05:08:10 Jan 06 2021,92,38,0,0,0
05:08:12 Jan 06 2021,92,38,0,0,0
05:08:14 Jan 06 2021,92,38,0,0,0
05:08:16 Jan 06 2021,92,38,0,0,0
05:08:18 Jan 06 2021,92,38,0,0,0
05:08:20 Jan 06 2021,92,38,0,0,0
05:08:22 Jan 06 2021,92,38,0,0,0
05:08:24 Jan 06 2021,92,38,0,0,0
05:08:26 Jan 06 2021,93,41,0,0,0
05:08:28 Jan 06 2021,93,39,0,0,0
05:08:30 Jan 06 2021,94,38,0,0,0
05:08:32 Jan 06 2021,96,38,0,0,0
05:08:34 Jan 06 2021,96,37,0,0,0
05:08:36 Jan 06 2021,96,38,0,0,0
05:08:38 Jan 06 2021,96,38,0,0,0
05:08:40 Jan 06 2021,96,38,0,0,0
05:08:42 Jan 06 2021,96,38,0,0,0
05:08:44 Jan 06 2021,96,45,0,0,0
05:08:46 Jan 06 2021,96,47,0,0,0
05:08:48 Jan 06 2021,96,56,0,0,0
05:08:50 Jan 06 2021,96,55,0,0,0
05:08:52 Jan 06 2021,96,51,0,0,0
05:08:54 Jan 06 2021,95,49,0,0,0
05:08:56 Jan 06 2021,94,43,0,0,0
05:08:58 Jan 06 2021,93,39,0,0,0
05:09:00 Jan 06 2021,93,38,0,0,0
05:09:02 Jan 06 2021,93,38,0,0,0
05:09:04 Jan 06 2021,93,37,0,0,0
05:09:06 Jan 06 2021,93,37,0,0,0
05:09:08 Jan 06 2021,93,36,0,0,0
05:09:10 Jan 06 2021,93,36,0,0,0
05:09:12 Jan 06 2021,93,36,0,0,0
05:09:14 Jan 06 2021,93,36,0,0,0
05:09:16 Jan 06 2021,93,36,1,0,0
05:09:18 Jan 06 2021,93,36,0,0,0
05:09:20 Jan 06 2021,93,36,0,0,0
05:09:22 Jan 06 2021,93,36,0,0,0
05:09:24 Jan 06 2021,92,34,0,0,0
05:09:26 Jan 06 2021,91,33,0,0,0
05:09:28 Jan 06 2021,91,33,0,0,0
05:09:30 Jan 06 2021,91,33,0,0,0
05:09:32 Jan 06 2021,91,33,0,0,0
05:09:34 Jan 06 2021,91,33,0,0,0
05:09:36 Jan 06 2021,92,33,0,0,0
05:09:38 Jan 06 2021,92,34,0,0,0
05:09:40 Jan 06 2021,93,34,0,0,0
05:09:42 Jan 06 2021,93,34,0,0,0
05:09:44 Jan 06 2021,93,34,0,0,0
05:09:46 Jan 06 2021,93,34,0,0,0
05:09:48 Jan 06 2021,93,34,0,0,0
05:09:50 Jan 06 2021,94,34,0,0,0
05:09:52 Jan 06 2021,95,35,0,0,0
05:09:54 Jan 06 2021,96,35,0,0,0
05:09:56 Jan 06 2021,96,35,0,0,0
05:09:58 Jan 06 2021,96,35,0,0,0
05:10:00 Jan 06 2021,96,35,0,0,0
05:10:02 Jan 06 2021,96,35,0,0,0
05:10:04 Jan 06 2021,96,35,0,0,0
05:10:06 Jan 06 2021,96,35,0,0,0
05:10:08 Jan 06 2021,96,35,0,0,0
05:10:10 Jan 06 2021,96,35,0,0,0
05:10:12 Jan 06 2021,96,36,0,0,0
05:10:14 Jan 06 2021,96,39,0,0,0
05:10:16 Jan 06 2021,96,40,0,0,0
05:10:18 Jan 06 2021,95,41,0,0,0
05:10:20 Jan 06 2021,95,40,0,0,0
05:10:22 Jan 06 2021,95,38,0,0,0
05:10:24 Jan 06 2021,94,39,0,0,0
05:10:26 Jan 06 2021,94,42,0,0,0
05:10:28 Jan 06 2021,93,43,0,0,0
05:10:30 Jan 06 2021,93,43,0,0,0
05:10:32 Jan 06 2021,93,43,0,0,0
05:10:34 Jan 06 2021,93,42,0,0,0
05:10:36 Jan 06 2021,93,42,0,0,0
05:10:38 Jan 06 2021,93,43,0,0,0
05:10:40 Jan 06 2021,93,42,0,0,0
05:10:42 Jan 06 2021,92,41,0,0,0
05:10:44 Jan 06 2021,92,41,0,0,0
05:10:46 Jan 06 2021,92,41,1,0,0
05:10:48 Jan 06 2021,92,41,0,0,0
05:10:50 Jan 06 2021,92,42,0,0,0
05:10:52 Jan 06 2021,93,42,0,0,0
05:10:54 Jan 06 2021,93,41,0,0,0
05:10:56 Jan 06 2021,94,39,0,0,0
05:10:58 Jan 06 2021,94,38,0,0,0
05:11:00 Jan 06 2021,94,38,0,0,0
05:11:02 Jan 06 2021,94,38,0,0,0
05:11:04 Jan 06 2021,94,38,0,0,0
05:11:06 Jan 06 2021,94,38,0,0,0
05:11:08 Jan 06 2021,95,38,0,0,0
05:11:10 Jan 06 2021,95,38,0,0,0
05:11:12 Jan 06 2021,95,38,0,0,0
05:11:14 Jan 06 2021,95,39,0,0,0
05:11:16 Jan 06 2021,96,40,0,0,0
05:11:18 Jan 06 2021,96,41,0,0,0
05:11:20 Jan 06 2021,96,41,0,0,0
05:11:22 Jan 06 2021,96,41,0,0,0
05:11:24 Jan 06 2021,96,41,0,0,0
05:11:26 Jan 06 2021,96,41,0,0,0
05:11:28 Jan 06 2021,96,47,0,0,0
05:11:30 Jan 06 2021,96,48,0,0,0
05:11:32 Jan 06 2021,96,51,0,0,0
05:11:34 Jan 06 2021,95,58,0,0,0
05:11:36 Jan 06 2021,95,50,0,0,0
05:11:38 Jan 06 2021,95,51,0,0,0
05:11:40 Jan 06 2021,94,57,0,0,0
05:11:42 Jan 06 2021,94,55,0,0,0
05:11:44 Jan 06 2021,95,55,0,0,0
05:11:46 Jan 06 2021,95,55,0,0,0
05:11:48 Jan 06 2021,95,55,0,0,0
05:11:50 Jan 06 2021,95,55,0,0,0
05:11:52 Jan 06 2021,95,55,0,0,0
05:11:54 Jan 06 2021,95,55,0,0,0
05:11:56 Jan 06 2021,95,55,0,0,0
05:11:58 Jan 06 2021,95,59,0,0,0
05:12:00 Jan 06 2021,95,71,0,0,0
05:12:02 Jan 06 2021,94,74,0,0,0
05:12:04 Jan 06 2021,95,83,0,0,0
05:12:06 Jan 06 2021,95,82,0,0,0
05:12:08 Jan 06 2021,95,80,0,0,0
05:12:10 Jan 06 2021,95,83,0,0,0
05:12:12 Jan 06 2021,95,80,0,0,0
05:12:14 Jan 06 2021,95,80,0,0,0
05:12:16 Jan 06 2021,95,80,0,0,0
05:12:18 Jan 06 2021,95,79,0,0,0
05:12:20 Jan 06 2021,95,80,0,0,0
05:12:22 Jan 06 2021,95,80,0,0,0
05:12:24 Jan 06 2021,95,79,0,0,0
05:12:26 Jan 06 2021,95,78,0,0,0
05:12:28 Jan 06 2021,95,78,0,0,0
05:12:30 Jan 06 2021,95,78,0,0,0
05:12:32 Jan 06 2021,95,77,0,0,0
05:12:34 Jan 06 2021,94,76,0,0,0
05:12:36 Jan 06 2021,94,76,0,0,0
05:12:38 Jan 06 2021,94,75,0,0,0
05:12:40 Jan 06 2021,94,79,0,0,0
05:12:42 Jan 06 2021,94,82,0,0,0
05:12:44 Jan 06 2021,93,84,0,0,0
05:12:46 Jan 06 2021,93,86,0,0,0
05:12:48 Jan 06 2021,92,87,0,0,0
05:12:50 Jan 06 2021,92,85,0,0,0
05:12:52 Jan 06 2021,91,80,0,0,0
05:12:54 Jan 06 2021,91,78,0,0,0
05:12:56 Jan 06 2021,91,76,0,0,0
05:12:58 Jan 06 2021,91,77,0,0,0
05:13:00 Jan 06 2021,91,80,0,0,0
05:13:02 Jan 06 2021,91,79,0,0,0
05:13:04 Jan 06 2021,92,80,0,0,0
05:13:06 Jan 06 2021,92,81,0,0,0
05:13:08 Jan 06 2021,93,81,0,0,0
05:13:10 Jan 06 2021,94,83,0,0,0
05:13:12 Jan 06 2021,94,83,0,0,0
05:13:14 Jan 06 2021,94,83,0,0,0
05:13:16 Jan 06 2021,94,83,0,0,0
05:13:18 Jan 06 2021,94,83,0,0,0
05:13:20 Jan 06 2021,95,83,0,0,0
05:13:22 Jan 06 2021,96,82,0,0,0
05:13:24 Jan 06 2021,96,82,0,0,0
05:13:26 Jan 06 2021,96,82,0,0,0
05:13:28 Jan 06 2021,96,81,0,0,0
05:13:30 Jan 06 2021,96,83,0,0,0
05:13:32 Jan 06 2021,96,81,0,0,0
05:13:34 Jan 06 2021,96,81,0,0,0
05:13:36 Jan 06 2021,96,82,0,0,0
05:13:38 Jan 06 2021,96,82,0,0,0
05:13:40 Jan 06 2021,96,84,0,0,0
05:13:42 Jan 06 2021,96,83,0,0,0
05:13:44 Jan 06 2021,96,82,0,0,0
05:13:46 Jan 06 2021,96,82,0,0,0
05:13:48 Jan 06 2021,95,82,0,0,0
05:13:50 Jan 06 2021,95,80,0,0,0
05:13:52 Jan 06 2021,95,80,0,0,0
05:13:54 Jan 06 2021,95,81,0,0,0
05:13:56 Jan 06 2021,95,79,0,0,0
05:13:58 Jan 06 2021,94,82,0,0,0
05:14:00 Jan 06 2021,94,83,0,0,0
05:14:02 Jan 06 2021,94,83,0,0,0
05:14:04 Jan 06 2021,94,84,0,0,0
05:14:06 Jan 06 2021,94,79,0,0,0
05:14:08 Jan 06 2021,94,77,0,0,0
05:14:10 Jan 06 2021,93,72,0,0,0
05:14:12 Jan 06 2021,93,71,0,0,0
05:14:14 Jan 06 2021,93,71,0,0,0
05:14:16 Jan 06 2021,93,71,1,0,0
05:14:18 Jan 06 2021,93,73,0,0,0
05:14:20 Jan 06 2021,93,75,0,0,0
05:14:22 Jan 06 2021,94,75,0,0,0
05:14:24 Jan 06 2021,94,69,0,0,0
05:14:26 Jan 06 2021,95,64,0,0,0
05:14:28 Jan 06 2021,96,55,0,0,0
05:14:30 Jan 06 2021,96,46,0,0,0
05:14:32 Jan 06 2021,96,46,0,0,0
05:14:34 Jan 06 2021,96,46,0,0,0
05:14:36 Jan 06 2021,96,47,0,0,0
05:14:38 Jan 06 2021,96,47,0,0,0
05:14:40 Jan 06 2021,96,52,0,0,0
05:14:42 Jan 06 2021,96,52,0,0,0
05:14:44 Jan 06 2021,96,50,0,0,0
05:14:46 Jan 06 2021,96,50,0,0,0
05:14:48 Jan 06 2021,96,49,0,0,0
05:14:50 Jan 06 2021,96,49,0,0,0
05:14:52 Jan 06 2021,96,47,0,0,0
05:14:54 Jan 06 2021,95,47,0,0,0
05:14:56 Jan 06 2021,95,47,0,0,0
05:14:58 Jan 06 2021,95,46,0,0,0
05:15:00 Jan 06 2021,95,46,0,0,0
05:15:02 Jan 06 2021,94,44,0,0,0
05:15:04 Jan 06 2021,94,45,0,0,0
05:15:06 Jan 06 2021,94,45,0,0,0
05:15:08 Jan 06 2021,94,49,0,0,0
05:15:10 Jan 06 2021,94,56,0,0,0
05:15:12 Jan 06 2021,94,54,0,0,0
05:15:14 Jan 06 2021,93,55,0,0,0
05:15:16 Jan 06 2021,93,53,0,0,0
05:15:18 Jan 06 2021,92,48,0,0,0
05:15:20 Jan 06 2021,92,47,0,0,0
05:15:22 Jan 06 2021,92,44,0,0,0
05:15:24 Jan 06 2021,91,41,0,0,0
05:15:26 Jan 06 2021,91,38,0,0,0
05:15:28 Jan 06 2021,91,37,0,0,0
05:15:30 Jan 06 2021,91,37,0,0,0
05:15:32 Jan 06 2021,91,37,0,0,0
05:15:34 Jan 06 2021,92,37,0,0,0
05:15:36 Jan 06 2021,93,37,0,0,0
05:15:38 Jan 06 2021,93,37,0,0,0
05:15:40 Jan 06 2021,93,37,0,0,0
05:15:42 Jan 06 2021,93,37,0,0,0
05:15:44 Jan 06 2021,93,37,0,0,0
05:15:46 Jan 06 2021,93,37,0,0,0
05:15:48 Jan 06 2021,94,38,0,0,0
05:15:50 Jan 06 2021,94,38,0,0,0
05:15:52 Jan 06 2021,94,38,0,0,0
05:15:54 Jan 06 2021,94,38,0,0,0
05:15:56 Jan 06 2021,95,38,0,0,0
05:15:58 Jan 06 2021,95,38,0,0,0
05:16:00 Jan 06 2021,96,38,0,0,0
05:16:02 Jan 06 2021,96,38,0,0,0
05:16:04 Jan 06 2021,96,38,0,0,0
05:16:06 Jan 06 2021,96,38,0,0,0
05:16:08 Jan 06 2021,96,39,0,0,0
05:16:10 Jan 06 2021,95,39,0,0,0
05:16:12 Jan 06 2021,95,39,0,0,0
05:16:14 Jan 06 2021,95,39,0,0,0
05:16:16 Jan 06 2021,95,38,0,0,0
05:16:18 Jan 06 2021,95,38,0,0,0
05:16:20 Jan 06 2021,95,38,0,0,0
05:16:22 Jan 06 2021,95,38,0,0,0
05:16:24 Jan 06 2021,95,38,0,0,0
05:16:26 Jan 06 2021,95,38,0,0,0
05:16:28 Jan 06 2021,94,39,0,0,0
05:16:30 Jan 06 2021,94,40,0,0,0
05:16:32 Jan 06 2021,93,45,0,0,0
05:16:34 Jan 06 2021,93,47,0,0,0
05:16:36 Jan 06 2021,92,49,0,0,0
05:16:38 Jan 06 2021,92,51,0,0,0
05:16:40 Jan 06 2021,92,48,0,0,0
05:16:42 Jan 06 2021,92,46,0,0,0
05:16:44 Jan 06 2021,92,45,0,0,0
05:16:46 Jan 06 2021,93,43,0,0,0
05:16:48 Jan 06 2021,93,39,0,0,0
05:16:50 Jan 06 2021,93,39,0,0,0
05:16:52 Jan 06 2021,94,36,0,0,0
05:16:54 Jan 06 2021,94,34,0,0,0
05:16:56 Jan 06 2021,95,35,0,0,0
05:16:58 Jan 06 2021,95,34,0,0,0
05:17:00 Jan 06 2021,96,34,0,0,0
05:17:02 Jan 06 2021,96,35,0,0,0
05:17:04 Jan 06 2021,96,36,0,0,0
05:17:06 Jan 06 2021,96,37,0,0,0
05:17:08 Jan 06 2021,96,37,0,0,0
